rows,world,it,time,tag,out
1000000000,1,0,296575.6875,a=initial u=0.9 c=gloo,1000000000
1000000000,1,1,299243.875,a=initial u=0.9 c=gloo,1000000000
1000000000,1,2,310187.6875,a=initial u=0.9 c=gloo,1000000000
1000000000,1,3,309886.71875,a=initial u=0.9 c=gloo,1000000000
1000000000,1,4,307885.125,a=initial u=0.9 c=gloo,1000000000
1000000000,1,5,309620.25,a=initial u=0.9 c=gloo,1000000000
1000000000,1,6,310218.75,a=initial u=0.9 c=gloo,1000000000
1000000000,1,7,311237.34375,a=initial u=0.9 c=gloo,1000000000
1000000000,2,0,156999.21875,a=initial u=0.9 c=gloo,1000000000
1000000000,2,1,202955.90625,a=initial u=0.9 c=gloo,1000000000
1000000000,2,2,225054.828125,a=initial u=0.9 c=gloo,1000000000
1000000000,2,3,226309.40625,a=initial u=0.9 c=gloo,1000000000
1000000000,2,4,223725.34375,a=initial u=0.9 c=gloo,1000000000
1000000000,2,5,224529.71875,a=initial u=0.9 c=gloo,1000000000
1000000000,2,6,225126.5625,a=initial u=0.9 c=gloo,1000000000
1000000000,2,7,227583.015625,a=initial u=0.9 c=gloo,1000000000
1000000000,4,0,76452.90625,a=initial u=0.9 c=gloo,1000000000
1000000000,4,1,87204.40625,a=initial u=0.9 c=gloo,1000000000
1000000000,4,2,104412.9453125,a=initial u=0.9 c=gloo,1000000000
1000000000,4,3,103232.9921875,a=initial u=0.9 c=gloo,1000000000
1000000000,4,4,103586.609375,a=initial u=0.9 c=gloo,1000000000
1000000000,4,5,103870.3359375,a=initial u=0.9 c=gloo,1000000000
1000000000,4,6,105967.9140625,a=initial u=0.9 c=gloo,1000000000
1000000000,4,7,105131.390625,a=initial u=0.9 c=gloo,1000000000
1000000000,8,0,36200.78515625,a=initial u=0.9 c=gloo,1000000000
1000000000,8,1,41634.54296875,a=initial u=0.9 c=gloo,1000000000
1000000000,8,2,47690.76953125,a=initial u=0.9 c=gloo,1000000000
1000000000,8,3,48331.2578125,a=initial u=0.9 c=gloo,1000000000
1000000000,8,4,48396.703125,a=initial u=0.9 c=gloo,1000000000
1000000000,8,5,47964.37109375,a=initial u=0.9 c=gloo,1000000000
1000000000,8,6,48127.40234375,a=initial u=0.9 c=gloo,1000000000
1000000000,8,7,47804.875,a=initial u=0.9 c=gloo,1000000000
1000000000,16,0,17768.46484375,a=initial u=0.9 c=gloo,1000000000
1000000000,16,1,20179.5234375,a=initial u=0.9 c=gloo,1000000000
1000000000,16,2,22644.064453125,a=initial u=0.9 c=gloo,1000000000
1000000000,16,3,22923.384765625,a=initial u=0.9 c=gloo,1000000000
1000000000,16,4,22590.494140625,a=initial u=0.9 c=gloo,1000000000
1000000000,16,5,22486.62890625,a=initial u=0.9 c=gloo,1000000000
1000000000,16,6,22505.404296875,a=initial u=0.9 c=gloo,1000000000
1000000000,16,7,22835.814453125,a=initial u=0.9 c=gloo,1000000000
1000000000,32,0,9298.7421875,a=initial u=0.9 c=gloo,1000000000
1000000000,32,1,10282.666015625,a=initial u=0.9 c=gloo,1000000000
1000000000,32,2,11238.025390625,a=initial u=0.9 c=gloo,1000000000
1000000000,32,3,11229.66796875,a=initial u=0.9 c=gloo,1000000000
1000000000,32,4,11080.7412109375,a=initial u=0.9 c=gloo,1000000000
1000000000,32,5,11095.9296875,a=initial u=0.9 c=gloo,1000000000
1000000000,32,6,11212.8212890625,a=initial u=0.9 c=gloo,1000000000
1000000000,32,7,11190.63671875,a=initial u=0.9 c=gloo,1000000000
1000000000,64,0,5462.794921875,a=initial u=0.9 c=gloo,1000000000
1000000000,64,1,5750.109375,a=initial u=0.9 c=gloo,1000000000
1000000000,64,2,6062.853515625,a=initial u=0.9 c=gloo,1000000000
1000000000,64,3,5948.83251953125,a=initial u=0.9 c=gloo,1000000000
1000000000,64,4,6030.93896484375,a=initial u=0.9 c=gloo,1000000000
1000000000,64,5,6105.95751953125,a=initial u=0.9 c=gloo,1000000000
1000000000,64,6,6036.17578125,a=initial u=0.9 c=gloo,1000000000
1000000000,64,7,6031.302734375,a=initial u=0.9 c=gloo,1000000000
1000000000,128,0,3878.18115234375,a=initial u=0.9 c=gloo,1000000000
1000000000,128,1,3840.349365234375,a=initial u=0.9 c=gloo,1000000000
1000000000,128,2,3981.729248046875,a=initial u=0.9 c=gloo,1000000000
1000000000,128,3,4020.360107421875,a=initial u=0.9 c=gloo,1000000000
1000000000,128,4,4127.166015625,a=initial u=0.9 c=gloo,1000000000
1000000000,128,5,3904.017578125,a=initial u=0.9 c=gloo,1000000000
1000000000,128,6,3872.332763671875,a=initial u=0.9 c=gloo,1000000000
1000000000,128,7,3903.611328125,a=initial u=0.9 c=gloo,1000000000
1000000000,256,0,4394.26318359375,a=initial u=0.9 c=gloo,1000000000
1000000000,256,1,4364.98388671875,a=initial u=0.9 c=gloo,1000000000
1000000000,256,2,3187.6787109375,a=initial u=0.9 c=gloo,1000000000
1000000000,256,3,3262.607177734375,a=initial u=0.9 c=gloo,1000000000
1000000000,256,4,3159.805419921875,a=initial u=0.9 c=gloo,1000000000
1000000000,256,5,3338.229736328125,a=initial u=0.9 c=gloo,1000000000
1000000000,256,6,3112.046630859375,a=initial u=0.9 c=gloo,1000000000
1000000000,256,7,3214.916015625,a=initial u=0.9 c=gloo,1000000000
1000000000,512,0,14615.876953125,a=initial u=0.9 c=gloo,1000000000
1000000000,512,1,19032.6484375,a=initial u=0.9 c=gloo,1000000000
1000000000,512,2,3927.06494140625,a=initial u=0.9 c=gloo,1000000000
1000000000,512,3,4083.999267578125,a=initial u=0.9 c=gloo,1000000000
1000000000,512,4,7571.92578125,a=initial u=0.9 c=gloo,1000000000
1000000000,512,5,3653.640380859375,a=initial u=0.9 c=gloo,1000000000
1000000000,512,6,3743.9912109375,a=initial u=0.9 c=gloo,1000000000
1000000000,512,7,3696.190185546875,a=initial u=0.9 c=gloo,1000000000
