rows,world,it,time,tag,out
1000000,32,0,88.68933868408203,u=0.9 c=gloo,404864
1000000,32,1,83.0456314086914,u=0.9 c=gloo,404864
1000000,32,2,84.76191711425781,u=0.9 c=gloo,404864
1000000,32,3,83.35491180419922,u=0.9 c=gloo,404864
1000000000,512,0,51982.10546875,u=0.9 c=gloo,404973773
1000000000,512,1,8478.90625,u=0.9 c=gloo,404973773
1000000000,512,2,8451.365234375,u=0.9 c=gloo,404973773
1000000000,512,3,8224.5087890625,u=0.9 c=gloo,404973773
1000000000,256,0,10432.9599609375,u=0.9 c=gloo,405007401
1000000000,256,1,9085.841796875,u=0.9 c=gloo,405007401
1000000000,256,2,8609.9775390625,u=0.9 c=gloo,405007401
1000000000,256,3,8286.1611328125,u=0.9 c=gloo,405007401
1000000000,128,0,9546.3662109375,u=0.9 c=gloo,404970147
1000000000,128,1,9878.859375,u=0.9 c=gloo,404970147
1000000000,128,2,9145.634765625,u=0.9 c=gloo,404970147
1000000000,128,3,9800.4296875,u=0.9 c=gloo,404970147
1000000000,64,0,13243.6728515625,u=0.9 c=gloo,404977018
1000000000,64,1,13753.060546875,u=0.9 c=gloo,404977018
1000000000,64,2,13988.62890625,u=0.9 c=gloo,404977018
1000000000,64,3,14287.2666015625,u=0.9 c=gloo,404977018
1000000000,32,0,22992.068359375,u=0.9 c=gloo,404975013
1000000000,32,1,24589.775390625,u=0.9 c=gloo,404975013
1000000000,32,2,25558.435546875,u=0.9 c=gloo,404975013
1000000000,32,3,25751.12109375,u=0.9 c=gloo,404975013
