rows,world,it,time,tag,out
1000000,32,0,88.92350006103516,u=0.9 c=gloo,404864
1000000,32,1,80.3909683227539,u=0.9 c=gloo,404864
1000000,32,2,81.82931518554688,u=0.9 c=gloo,404864
1000000,32,3,80.6140365600586,u=0.9 c=gloo,404864
1000000000,512,0,50471.98828125,u=0.9 c=gloo,404973773
1000000000,512,1,8872.6064453125,u=0.9 c=gloo,404973773
1000000000,512,2,8275.275390625,u=0.9 c=gloo,404973773
1000000000,512,3,8786.01171875,u=0.9 c=gloo,404973773
1000000000,256,0,8822.1142578125,u=0.9 c=gloo,405007401
1000000000,256,1,8962.6767578125,u=0.9 c=gloo,405007401
1000000000,256,2,8452.2509765625,u=0.9 c=gloo,405007401
1000000000,256,3,8382.193359375,u=0.9 c=gloo,405007401
1000000000,128,0,9453.2255859375,u=0.9 c=gloo,404970147
1000000000,128,1,10205.84765625,u=0.9 c=gloo,404970147
1000000000,128,2,10343.5859375,u=0.9 c=gloo,404970147
1000000000,128,3,9768.529296875,u=0.9 c=gloo,404970147
1000000000,64,0,13629.32421875,u=0.9 c=gloo,404977018
1000000000,64,1,13923.884765625,u=0.9 c=gloo,404977018
1000000000,64,2,14261.322265625,u=0.9 c=gloo,404977018
1000000000,64,3,13857.6865234375,u=0.9 c=gloo,404977018
1000000000,32,0,21995.041015625,u=0.9 c=gloo,404975013
1000000000,32,1,23958.54296875,u=0.9 c=gloo,404975013
1000000000,32,2,24958.1953125,u=0.9 c=gloo,404975013
1000000000,32,3,25079.30859375,u=0.9 c=gloo,404975013
